# objname, z, logm_median, logm_errup, logm_errdown, logsfr_median, logsfr_errup, logsfr_errdown, fagn_median, fagn_errup, fagn_errdown, fmir_median, fmir_errup, fmir_errdown, ssfr_100_median, ssfr_100_errup, ssfr_100_errdown, massmet_2_median, massmet_2_errup, massmet_2_errdown, dust2_median, dust2_errup, dust2_errdown, avg_age_median, avg_age_errup, avg_age_errdown 
842007,0.145,8.385,8.446,8.325,-1.446,-1.318,-1.590,0.001,0.006,0.000,0.017,0.170,0.002,-9.832,-9.695,-9.983,-0.973,-0.811,-1.179,0.051,0.102,0.019,5.255,5.969,4.498
842039,0.134,8.481,8.529,8.430,-2.959,-2.547,-3.711,0.006,0.039,0.000,0.118,0.517,0.003,-11.436,-11.019,-12.198,-0.870,-0.720,-1.058,0.113,0.212,0.043,7.167,8.130,6.492
842060,0.784,10.320,10.378,10.239,1.336,1.420,1.233,0.001,0.005,0.000,0.004,0.031,0.001,-8.970,-8.841,-9.123,0.114,0.164,0.046,1.051,1.139,0.959,3.113,3.376,2.823
842069,0.599,9.406,9.510,9.305,-0.539,-0.264,-0.807,0.001,0.017,0.000,0.011,0.192,0.001,-9.963,-9.614,-10.242,-0.692,-0.398,-1.102,0.304,0.482,0.148,3.737,4.546,2.971
842077,0.625,9.308,9.381,9.226,-0.205,-0.031,-0.383,0.002,0.024,0.000,0.015,0.217,0.001,-9.529,-9.303,-9.714,-0.672,-0.390,-1.081,0.334,0.514,0.171,3.489,4.017,2.848
842097,0.373,9.533,9.589,9.493,-0.207,-0.099,-0.321,0.002,0.014,0.000,0.024,0.142,0.002,-9.747,-9.642,-9.856,-0.579,-0.422,-0.799,0.272,0.362,0.191,4.924,5.542,4.426
842100,0.672,10.534,10.584,10.472,0.396,0.659,0.176,0.001,0.006,0.000,0.006,0.049,0.001,-10.143,-9.828,-10.398,-0.487,-0.178,-0.724,0.910,1.022,0.783,3.747,4.143,3.326
842128,0.466,8.924,8.987,8.856,-1.878,-1.469,-2.558,0.001,0.009,0.000,0.009,0.138,0.001,-10.805,-10.371,-11.501,-1.133,-0.817,-1.512,0.312,0.471,0.158,4.940,5.620,4.280
842133,0.701,9.525,9.627,9.439,0.152,0.273,0.039,0.166,0.616,0.122,0.718,0.859,0.600,-9.391,-9.193,-9.553,-0.881,-0.665,-1.274,0.165,0.288,0.084,2.725,3.171,2.024
842144,0.377,10.554,10.564,10.541,-2.731,-1.838,-4.779,0.000,0.001,0.000,0.004,0.032,0.001,-13.274,-12.386,-15.341,-0.389,-0.304,-0.496,0.086,0.148,0.036,8.896,8.909,8.698
842173,0.711,10.702,10.743,10.662,1.667,1.742,1.567,0.335,0.381,0.287,0.647,0.676,0.616,-9.034,-8.946,-9.148,0.099,0.157,0.002,1.249,1.322,1.182,2.518,2.895,2.135
842183,0.260,9.055,9.110,8.998,-0.606,-0.478,-0.749,0.000,0.002,0.000,0.008,0.063,0.001,-9.663,-9.546,-9.802,-1.008,-0.850,-1.198,0.041,0.082,0.014,4.926,5.524,4.393
842188,0.433,8.965,9.048,8.887,-2.004,-1.484,-2.957,0.001,0.012,0.000,0.010,0.144,0.001,-10.968,-10.406,-11.971,-1.005,-0.646,-1.416,0.508,0.697,0.310,5.226,6.189,4.460
842214,0.626,9.532,9.641,9.450,0.167,0.323,-0.038,0.100,0.676,0.029,0.551,0.878,0.209,-9.385,-9.147,-9.617,-0.241,0.021,-0.981,0.479,0.747,0.256,2.535,3.208,1.581
842244,0.658,9.622,9.674,9.568,-0.209,0.001,-0.378,0.001,0.007,0.000,0.010,0.105,0.001,-9.827,-9.602,-10.018,-0.985,-0.793,-1.199,0.145,0.254,0.066,3.917,4.374,3.471
842254,0.374,8.709,8.784,8.633,-2.464,-1.932,-3.479,0.000,0.007,0.000,0.007,0.084,0.001,-11.178,-10.611,-12.197,-1.222,-0.809,-1.625,0.448,0.619,0.251,5.741,6.607,4.993
842277,0.379,10.453,10.465,10.399,-2.172,-1.372,-4.023,0.002,0.012,0.000,0.037,0.210,0.004,-12.615,-11.805,-14.465,-0.388,-0.280,-0.520,0.133,0.224,0.061,8.834,8.890,7.557
842282,0.547,9.901,9.948,9.854,0.316,0.447,0.204,0.001,0.006,0.000,0.016,0.100,0.002,-9.581,-9.434,-9.724,-0.626,-0.509,-0.768,0.066,0.140,0.023,3.974,4.508,3.481
842296,0.468,9.331,9.415,9.245,-0.238,-0.088,-0.384,0.001,0.012,0.000,0.006,0.086,0.000,-9.572,-9.360,-9.765,-0.716,-0.447,-1.020,0.891,1.016,0.760,4.074,4.631,3.420
842297,0.664,9.624,9.673,9.563,-0.809,-0.488,-1.178,0.001,0.022,0.000,0.017,0.228,0.001,-10.437,-10.080,-10.823,-0.216,0.033,-0.632,0.431,0.665,0.245,4.060,4.553,3.471
842326,0.602,10.947,11.011,10.908,-0.089,0.094,-0.346,0.001,0.006,0.000,0.006,0.056,0.000,-11.046,-10.836,-11.326,-0.051,0.066,-0.192,0.908,1.005,0.823,5.086,6.477,4.659
842339,0.411,9.569,9.586,9.553,-3.424,-2.559,-5.438,0.000,0.001,0.000,0.003,0.021,0.001,-12.993,-12.124,-15.010,-1.964,-1.941,-1.975,0.281,0.304,0.261,5.817,6.187,5.494
842366,0.618,10.217,10.251,10.174,-1.342,-0.775,-2.404,0.000,0.004,0.000,0.005,0.051,0.001,-11.567,-10.972,-12.642,-0.514,-0.242,-0.762,0.698,0.848,0.539,4.791,5.278,4.414
842388,0.660,11.003,11.021,10.984,-1.707,-1.027,-3.279,0.000,0.003,0.000,0.008,0.056,0.001,-12.712,-12.025,-14.282,-0.278,-0.161,-0.398,0.245,0.302,0.191,4.762,5.079,4.522
842403,0.365,9.511,9.558,9.456,-0.452,-0.348,-0.574,0.000,0.005,0.000,0.005,0.074,0.001,-9.965,-9.851,-10.084,-1.138,-0.945,-1.338,0.131,0.186,0.079,5.002,5.421,4.562
842406,0.380,10.681,10.706,10.659,-1.926,-1.248,-3.297,0.000,0.002,0.000,0.006,0.039,0.001,-12.613,-11.927,-14.000,-0.178,-0.069,-0.309,0.195,0.275,0.127,6.241,6.829,5.851
842416,0.506,10.422,10.471,10.361,-0.335,-0.019,-0.808,0.001,0.006,0.000,0.004,0.047,0.000,-10.755,-10.410,-11.255,-0.642,-0.404,-0.848,1.393,1.500,1.271,4.629,5.092,4.113
842439,0.772,10.425,10.455,10.397,-0.819,-0.577,-1.048,0.001,0.010,0.000,0.015,0.165,0.001,-11.248,-11.000,-11.480,-0.477,-0.357,-0.601,0.164,0.244,0.086,4.721,5.220,4.298
842450,0.706,10.128,10.187,10.061,1.023,1.100,0.935,0.001,0.005,0.000,0.004,0.028,0.001,-9.101,-8.982,-9.221,-0.677,-0.525,-0.816,1.320,1.405,1.206,3.737,4.195,3.332
842486,0.723,9.368,9.491,9.222,0.211,0.318,0.098,0.000,0.006,0.000,0.003,0.045,0.000,-9.154,-8.959,-9.349,-0.686,-0.222,-1.105,0.548,0.676,0.356,2.802,3.389,1.611
842499,0.726,9.849,9.920,9.762,0.424,0.589,0.282,0.001,0.011,0.000,0.013,0.098,0.001,-9.429,-9.225,-9.602,-0.839,-0.577,-1.091,0.344,0.458,0.226,3.052,3.511,2.463
842530,0.743,10.454,10.476,10.397,-1.131,-0.851,-1.544,0.003,0.028,0.000,0.062,0.402,0.003,-11.571,-11.287,-11.994,-0.561,-0.409,-0.713,0.120,0.208,0.050,6.312,6.537,5.164
842536,0.790,9.792,9.957,9.606,0.582,0.702,0.470,0.001,0.014,0.000,0.008,0.084,0.001,-9.228,-8.925,-9.456,-0.542,-0.124,-1.003,0.878,1.016,0.698,3.230,3.933,2.332
842547,0.480,10.230,10.308,10.166,0.920,1.023,0.776,0.019,0.122,0.000,0.091,0.404,0.002,-9.308,-9.151,-9.527,-0.125,0.019,-0.302,1.013,1.126,0.864,3.533,4.223,2.818
842564,0.422,9.751,9.781,9.719,-0.286,-0.163,-0.405,0.000,0.002,0.000,0.003,0.022,0.000,-10.037,-9.912,-10.157,-0.472,-0.332,-0.628,0.203,0.275,0.136,4.899,5.343,4.482
842580,0.476,9.256,9.300,9.203,-0.961,-0.767,-1.160,0.000,0.004,0.000,0.008,0.071,0.001,-10.214,-10.006,-10.425,-1.312,-1.131,-1.545,0.147,0.233,0.068,5.142,5.804,4.584
842590,0.704,9.361,9.431,9.280,-0.292,-0.089,-0.461,0.001,0.036,0.000,0.016,0.315,0.001,-9.660,-9.414,-9.845,-0.889,-0.641,-1.180,0.226,0.363,0.104,3.472,3.998,2.895
842599,0.674,10.678,10.699,10.657,-1.969,-1.260,-3.669,0.001,0.009,0.000,0.012,0.122,0.001,-12.652,-11.940,-14.337,-0.205,-0.044,-0.389,0.263,0.368,0.166,4.933,5.255,4.640
842605,0.360,10.071,10.133,10.022,0.572,0.653,0.452,0.001,0.016,0.000,0.013,0.155,0.001,-9.504,-9.403,-9.652,-0.614,-0.347,-0.784,0.409,0.489,0.334,3.376,4.031,2.599
842612,0.578,9.010,9.089,8.920,-1.370,-0.917,-2.028,0.001,0.013,0.000,0.010,0.132,0.001,-10.392,-9.872,-11.058,-0.959,-0.564,-1.416,0.433,0.639,0.220,4.411,5.064,3.659
842617,0.391,9.251,9.286,9.179,-2.749,-2.030,-4.142,0.000,0.002,0.000,0.005,0.038,0.001,-11.995,-11.243,-13.378,-1.952,-1.912,-1.972,0.384,0.506,0.327,5.473,5.991,4.408
842637,0.657,9.658,9.748,9.572,0.147,0.346,0.027,0.000,0.004,0.000,0.003,0.039,0.000,-9.511,-9.242,-9.704,-0.790,-0.586,-1.040,0.355,0.471,0.250,3.437,3.972,2.839
842644,0.374,9.035,9.078,8.989,-1.596,-1.201,-2.375,0.000,0.003,0.000,0.003,0.029,0.000,-10.636,-10.210,-11.431,-1.813,-1.621,-1.925,0.587,0.665,0.506,5.784,6.451,5.194
842661,0.369,9.052,9.114,8.974,-0.925,-0.771,-1.077,0.001,0.013,0.000,0.012,0.171,0.001,-9.974,-9.793,-10.147,-1.506,-1.201,-1.767,0.207,0.285,0.122,4.440,5.024,3.678
842688,0.162,10.519,10.538,10.501,0.054,0.177,-0.073,0.067,0.089,0.047,0.404,0.472,0.327,-10.468,-10.341,-10.590,-0.233,-0.174,-0.284,0.360,0.395,0.324,7.357,7.924,6.965
842689,0.380,11.043,11.073,11.013,-1.010,-0.715,-1.600,0.000,0.001,0.000,0.006,0.020,0.001,-12.059,-11.756,-12.637,-0.253,-0.176,-0.342,0.235,0.278,0.193,7.187,7.884,6.350
842694,0.373,9.358,9.409,9.305,-1.290,-0.966,-1.820,0.001,0.013,0.000,0.018,0.157,0.001,-10.648,-10.290,-11.197,-0.794,-0.622,-0.997,0.406,0.533,0.277,5.558,6.268,4.932
842725,0.742,10.975,11.095,10.946,-1.163,-0.750,-2.493,0.001,0.010,0.000,0.014,0.148,0.001,-12.165,-11.732,-13.524,-0.360,-0.178,-0.609,0.302,0.390,0.184,4.660,6.571,4.353
842727,0.614,10.287,10.358,10.184,0.918,1.097,0.753,0.001,0.013,0.000,0.008,0.092,0.000,-9.369,-9.102,-9.594,-0.665,-0.269,-0.875,1.055,1.179,0.901,2.798,3.364,2.154
842734,0.327,8.655,8.713,8.588,-1.791,-1.545,-2.102,0.000,0.004,0.000,0.013,0.116,0.001,-10.449,-10.182,-10.769,-1.561,-1.304,-1.789,0.077,0.155,0.027,5.169,5.800,4.481
842739,0.620,10.651,10.696,10.591,0.570,0.744,0.391,0.000,0.003,0.000,0.003,0.021,0.000,-10.091,-9.861,-10.289,-0.395,-0.214,-0.579,1.379,1.487,1.261,4.532,4.980,4.179
842743,0.220,8.658,8.713,8.599,-0.748,-0.578,-0.880,0.001,0.006,0.000,0.051,0.171,0.006,-9.397,-9.206,-9.563,-0.430,-0.310,-0.573,0.025,0.051,0.008,4.245,5.011,3.376
842763,0.102,8.365,8.477,8.338,-4.318,-3.558,-6.231,0.000,0.003,0.000,0.003,0.027,0.000,-12.697,-11.923,-14.618,-1.935,-1.875,-1.966,0.891,0.934,0.824,8.166,11.480,7.621
842773,0.482,8.976,9.065,8.837,-0.549,-0.360,-0.751,0.007,0.073,0.000,0.074,0.544,0.001,-9.512,-9.282,-9.752,-1.320,-0.799,-1.692,0.299,0.450,0.145,3.470,4.124,2.456
842777,0.247,9.068,9.101,9.033,-0.257,-0.141,-0.381,0.007,0.017,0.001,0.243,0.477,0.053,-9.328,-9.195,-9.458,-0.434,-0.311,-0.549,0.016,0.040,0.004,4.294,4.768,3.857
842779,0.297,8.331,8.408,8.237,-1.588,-1.325,-1.965,0.001,0.023,0.000,0.010,0.162,0.001,-9.916,-9.605,-10.336,-1.594,-1.284,-1.841,0.819,0.951,0.672,4.887,5.773,3.756
842785,0.398,10.276,10.314,10.226,0.152,0.290,-0.028,0.001,0.006,0.000,0.015,0.087,0.001,-10.116,-9.972,-10.325,-0.385,-0.272,-0.501,0.176,0.239,0.128,5.090,5.672,4.518
842790,0.653,10.088,10.160,9.964,0.936,1.063,0.833,0.005,0.013,0.001,0.033,0.080,0.010,-9.119,-8.947,-9.300,-0.655,-0.526,-0.777,0.783,0.886,0.726,2.806,3.367,1.531
842794,0.626,9.740,9.832,9.617,0.386,0.572,0.236,0.001,0.007,0.000,0.007,0.061,0.001,-9.352,-9.124,-9.531,-0.970,-0.448,-1.347,0.646,0.807,0.428,3.500,4.034,3.001
842815,0.410,10.963,10.977,10.952,-0.081,0.077,-0.271,0.000,0.001,0.000,0.003,0.011,0.000,-11.041,-10.885,-11.236,0.004,0.073,-0.091,0.433,0.516,0.370,5.974,6.266,5.812
842847,0.208,9.074,9.114,9.029,-1.075,-0.880,-1.295,0.000,0.003,0.000,0.003,0.030,0.000,-10.148,-9.945,-10.370,0.118,0.167,0.030,0.508,0.598,0.420,5.764,6.430,5.075
842854,0.280,8.842,8.896,8.787,-0.815,-0.699,-0.921,0.000,0.003,0.000,0.009,0.067,0.001,-9.656,-9.540,-9.765,-0.795,-0.640,-0.991,0.080,0.136,0.035,5.223,5.846,4.634
842855,0.493,9.308,9.395,9.217,-0.184,-0.037,-0.345,0.001,0.024,0.000,0.012,0.177,0.001,-9.494,-9.305,-9.684,-0.595,-0.180,-1.109,0.439,0.644,0.259,4.052,4.554,3.477
842877,0.216,9.532,9.561,9.503,-2.056,-1.731,-2.563,0.006,0.026,0.000,0.123,0.390,0.006,-11.588,-11.260,-12.095,-0.559,-0.423,-0.701,0.165,0.270,0.072,6.962,7.466,6.539
842890,0.676,10.201,10.244,10.166,-2.422,-1.702,-3.925,0.002,0.025,0.000,0.042,0.349,0.002,-12.624,-11.910,-14.144,-0.463,-0.297,-0.660,0.171,0.278,0.085,4.926,5.647,4.472
842942,0.719,9.706,9.812,9.584,0.428,0.594,0.285,0.001,0.012,0.000,0.010,0.085,0.001,-9.269,-9.058,-9.477,-0.431,-0.069,-1.082,0.655,0.862,0.432,3.332,3.695,2.861
842957,0.611,9.234,9.310,9.172,-0.350,-0.153,-0.536,0.001,0.026,0.000,0.022,0.324,0.001,-9.592,-9.397,-9.778,-0.653,-0.437,-0.969,0.169,0.355,0.058,3.521,4.010,2.904
842964,0.486,9.107,9.169,9.037,-0.750,-0.606,-0.894,0.001,0.006,0.000,0.012,0.119,0.001,-9.859,-9.705,-10.009,-1.216,-1.012,-1.466,0.095,0.167,0.035,4.012,4.532,3.352
842976,0.401,9.172,9.261,9.095,-0.778,-0.612,-0.950,0.001,0.012,0.000,0.012,0.134,0.001,-9.957,-9.764,-10.159,-1.107,-0.809,-1.473,0.259,0.372,0.155,4.341,5.030,3.640
842987,0.603,9.465,9.527,9.415,-0.313,-0.080,-0.535,0.001,0.008,0.000,0.007,0.109,0.001,-9.777,-9.560,-10.007,-0.738,-0.467,-1.213,0.336,0.578,0.129,4.375,4.906,3.933
842989,0.646,9.385,9.464,9.274,-0.178,-0.019,-0.382,0.018,0.069,0.002,0.193,0.553,0.022,-9.581,-9.321,-9.794,-1.315,-1.019,-1.626,0.235,0.372,0.098,3.235,3.849,2.424
842991,0.718,10.155,10.231,10.075,0.476,0.699,0.258,0.000,0.005,0.000,0.003,0.034,0.000,-9.674,-9.396,-9.958,-0.240,0.005,-0.532,1.050,1.228,0.884,3.829,4.324,3.262
842993,0.468,9.872,9.961,9.849,-3.356,-2.350,-5.623,0.000,0.001,0.000,0.004,0.018,0.001,-13.239,-12.240,-15.543,-1.965,-1.944,-1.975,0.271,0.295,0.198,6.108,8.232,5.599
842998,0.660,10.111,10.168,10.059,0.049,0.218,-0.155,0.001,0.007,0.000,0.007,0.073,0.001,-10.072,-9.871,-10.284,-0.808,-0.188,-1.094,0.565,0.709,0.329,3.403,3.865,2.877
843073,0.379,9.572,9.684,9.473,0.558,0.656,0.436,0.006,0.026,0.000,0.051,0.199,0.002,-9.017,-8.840,-9.221,-0.169,-0.003,-0.367,0.465,0.557,0.345,3.054,3.925,1.588
843083,0.513,9.832,9.897,9.762,0.224,0.386,0.075,0.000,0.001,0.000,0.001,0.009,0.000,-9.620,-9.443,-9.759,-0.778,-0.565,-1.017,0.318,0.406,0.230,3.347,3.985,2.631
843116,0.346,9.282,9.299,9.267,-3.539,-2.684,-5.519,0.000,0.001,0.000,0.003,0.022,0.001,-12.823,-11.969,-14.804,-1.964,-1.942,-1.975,0.288,0.311,0.267,6.079,6.448,5.762
843141,0.609,9.335,9.436,9.251,0.454,0.623,0.158,0.023,0.105,0.002,0.209,0.606,0.020,-8.870,-8.688,-9.271,-0.923,-0.730,-1.141,0.321,0.455,0.148,2.126,2.691,1.428
843158,0.482,9.912,9.957,9.866,0.215,0.324,0.111,0.000,0.004,0.000,0.010,0.082,0.001,-9.699,-9.573,-9.817,-0.661,-0.539,-0.800,0.066,0.122,0.027,3.993,4.572,3.529
843166,0.122,8.547,8.591,8.502,-1.205,-1.072,-1.388,0.000,0.001,0.000,0.007,0.049,0.001,-9.756,-9.628,-9.926,-0.882,-0.777,-1.008,0.031,0.065,0.011,5.820,6.408,5.293
843169,0.383,9.244,9.367,9.166,-0.689,-0.427,-1.005,0.063,0.104,0.039,0.403,0.586,0.272,-9.941,-9.607,-10.368,-0.823,-0.619,-1.185,0.458,0.575,0.340,2.630,3.976,1.695
843175,0.347,8.836,8.910,8.761,-1.252,-1.022,-1.502,0.001,0.010,0.000,0.011,0.124,0.001,-10.094,-9.838,-10.361,-1.034,-0.782,-1.380,0.238,0.349,0.145,4.652,5.358,3.881
843193,0.212,8.841,8.878,8.788,-2.356,-1.919,-3.036,0.002,0.023,0.000,0.037,0.322,0.002,-11.201,-10.738,-11.885,-0.713,-0.561,-0.908,0.172,0.313,0.065,6.643,7.360,6.012
843203,0.725,9.885,9.961,9.805,0.261,0.441,0.093,0.001,0.010,0.000,0.005,0.078,0.001,-9.627,-9.398,-9.828,-0.618,-0.194,-0.923,0.635,0.806,0.442,3.736,4.440,3.125
843240,0.218,9.352,9.400,9.313,-0.393,-0.187,-0.554,0.001,0.005,0.000,0.019,0.104,0.002,-9.748,-9.540,-9.921,-0.536,-0.389,-0.710,0.114,0.182,0.053,5.105,5.717,4.539
843255,0.664,10.175,10.203,10.152,0.569,0.717,0.370,0.002,0.017,0.000,0.028,0.173,0.003,-9.606,-9.437,-9.833,-0.261,-0.181,-0.346,0.175,0.231,0.088,4.291,4.487,4.143
843256,0.601,9.379,9.399,9.355,-0.480,-0.169,-1.187,0.000,0.001,0.000,0.001,0.010,0.000,-9.859,-9.537,-10.580,-1.957,-1.924,-1.973,0.994,1.023,0.964,0.561,0.700,0.532
843259,0.735,10.374,10.421,10.318,1.180,1.276,1.045,0.002,0.018,0.000,0.011,0.121,0.001,-9.190,-9.053,-9.369,-0.228,-0.082,-0.408,0.654,0.735,0.566,2.991,3.335,2.463
843293,0.661,9.915,9.966,9.870,-1.710,-1.225,-2.607,0.001,0.011,0.000,0.021,0.183,0.002,-11.638,-11.139,-12.528,-0.246,-0.091,-0.477,0.188,0.356,0.077,5.066,5.991,4.446
843326,0.595,10.603,10.662,10.547,0.756,0.963,0.513,0.002,0.039,0.000,0.012,0.211,0.000,-9.841,-9.602,-10.146,-0.136,0.078,-0.485,1.437,1.575,1.310,3.546,4.113,3.037
843352,0.318,10.834,10.866,10.809,-0.452,-0.277,-0.692,0.001,0.004,0.000,0.009,0.043,0.001,-11.286,-11.105,-11.543,0.021,0.101,-0.067,0.641,0.718,0.569,6.462,7.129,6.039
843359,0.361,8.970,9.014,8.916,-2.166,-1.618,-3.199,0.000,0.004,0.000,0.004,0.039,0.000,-11.140,-10.572,-12.180,-1.896,-1.780,-1.954,0.654,0.751,0.571,5.700,6.461,4.956
843401,0.230,9.100,9.131,9.065,-1.243,-1.057,-1.407,0.000,0.003,0.000,0.007,0.077,0.001,-10.347,-10.148,-10.513,-0.576,-0.474,-0.714,0.084,0.160,0.032,5.790,6.248,5.347
843403,0.675,9.481,9.538,9.417,-0.001,0.212,-0.179,0.003,0.020,0.000,0.057,0.354,0.004,-9.493,-9.245,-9.670,-0.739,-0.518,-0.982,0.119,0.275,0.034,3.066,3.481,2.504
843416,0.514,10.316,10.396,10.266,-1.760,-1.074,-3.019,0.000,0.003,0.000,0.006,0.034,0.001,-12.099,-11.365,-13.390,-0.350,-0.097,-0.587,0.620,0.754,0.475,5.418,6.783,4.798
843438,0.396,9.527,9.560,9.480,0.069,0.166,0.003,0.065,0.081,0.043,0.398,0.455,0.269,-9.459,-9.320,-9.545,-0.437,-0.313,-0.563,0.370,0.452,0.334,4.629,4.821,4.427
843474,0.358,10.300,10.328,10.267,0.590,0.686,0.486,0.031,0.039,0.023,0.215,0.264,0.172,-9.710,-9.600,-9.822,-0.195,-0.070,-0.343,0.540,0.604,0.479,4.548,4.963,4.124
843476,0.349,8.840,8.904,8.768,-1.330,-1.021,-1.650,0.001,0.012,0.000,0.011,0.124,0.001,-10.175,-9.826,-10.522,-0.630,-0.347,-1.098,0.347,0.577,0.169,5.306,6.023,4.559
843485,0.623,9.449,9.531,9.357,0.080,0.238,-0.061,0.009,0.045,0.000,0.113,0.449,0.009,-9.372,-9.176,-9.530,-1.198,-0.976,-1.469,0.103,0.191,0.040,3.224,3.699,2.519
843531,0.586,9.399,9.488,9.337,-0.666,-0.458,-0.888,0.007,0.099,0.000,0.090,0.638,0.002,-10.080,-9.870,-10.316,-0.681,-0.399,-1.087,0.192,0.359,0.074,3.829,4.503,3.217
843538,0.362,10.047,10.081,10.012,-0.040,0.084,-0.168,0.001,0.007,0.000,0.006,0.067,0.001,-10.083,-9.952,-10.232,-0.546,-0.369,-0.706,0.452,0.538,0.360,5.224,5.748,4.787
843547,0.655,9.197,9.271,9.118,-1.641,-1.034,-2.480,0.001,0.014,0.000,0.013,0.190,0.001,-10.847,-10.209,-11.711,-0.927,-0.577,-1.354,0.333,0.559,0.141,4.292,4.952,3.554
843558,0.606,10.514,10.546,10.477,0.451,0.626,0.298,0.001,0.007,0.000,0.011,0.061,0.001,-10.064,-9.861,-10.240,-0.278,-0.104,-0.451,0.524,0.629,0.408,4.348,4.708,3.914
843565,0.796,10.046,10.209,9.981,1.230,1.299,1.158,0.001,0.007,0.000,0.008,0.051,0.001,-8.806,-8.707,-9.041,-0.453,-0.183,-0.499,0.477,0.515,0.388,1.006,2.207,0.438
843568,0.176,9.369,9.409,9.332,-0.435,-0.297,-0.563,0.066,0.135,0.022,0.370,0.537,0.179,-9.811,-9.650,-9.954,-0.389,-0.239,-0.566,0.598,0.709,0.489,5.709,6.309,5.229
843584,0.696,10.763,10.800,10.729,-0.894,-0.466,-1.691,0.002,0.016,0.000,0.034,0.200,0.004,-11.660,-11.220,-12.477,-0.420,-0.219,-0.591,0.367,0.442,0.293,4.545,5.084,4.204
843588,0.719,10.570,10.591,10.551,-1.591,-1.072,-2.832,0.001,0.005,0.000,0.011,0.095,0.001,-12.162,-11.640,-13.412,-0.460,-0.332,-0.588,0.178,0.255,0.099,4.736,5.064,4.479
843592,0.645,9.374,9.456,9.299,-0.188,0.136,-0.383,0.257,0.688,0.077,0.796,0.922,0.503,-9.529,-9.272,-9.753,-1.171,-0.757,-1.488,0.186,0.352,0.065,3.389,3.776,2.848
843594,0.514,9.278,9.336,9.224,-0.532,-0.357,-0.708,0.001,0.007,0.000,0.008,0.091,0.001,-9.813,-9.626,-9.991,-0.768,-0.497,-1.108,0.275,0.424,0.133,4.424,4.960,3.955
843615,0.568,9.198,9.294,9.120,-0.382,-0.151,-0.611,0.001,0.035,0.000,0.015,0.285,0.001,-9.596,-9.348,-9.833,-0.616,-0.211,-1.177,0.439,0.700,0.197,3.869,4.466,3.183
843617,0.605,9.428,9.540,9.329,0.262,0.437,-0.033,0.052,0.469,0.001,0.375,0.897,0.009,-9.231,-8.934,-9.457,-1.001,-0.676,-1.493,0.452,0.765,0.107,2.648,3.437,1.731
843634,0.676,10.547,10.579,10.525,-2.113,-1.416,-3.731,0.001,0.005,0.000,0.013,0.101,0.001,-12.664,-11.961,-14.277,-0.509,-0.370,-0.668,0.160,0.243,0.088,5.128,5.744,4.834
843637,0.516,10.021,10.078,9.970,0.788,0.902,0.680,0.150,0.270,0.041,0.565,0.720,0.263,-9.238,-9.077,-9.390,-0.060,0.078,-0.230,0.331,0.445,0.210,2.246,2.966,1.593
843660,0.539,10.255,10.321,10.115,0.962,1.102,0.905,0.193,0.253,0.119,0.546,0.613,0.445,-9.294,-9.021,-9.407,-0.394,-0.132,-0.593,0.682,0.759,0.627,4.017,4.371,3.075
843662,0.502,9.306,9.374,9.226,-0.303,-0.099,-0.497,0.920,1.158,0.612,0.931,0.963,0.869,-9.619,-9.364,-9.831,-0.858,-0.619,-1.154,0.124,0.309,0.043,3.272,3.884,2.442
843680,0.429,9.016,9.098,8.926,-0.699,-0.369,-1.008,0.001,0.013,0.000,0.011,0.147,0.001,-9.718,-9.357,-10.042,-1.135,-0.732,-1.516,0.360,0.544,0.182,4.262,4.928,3.465
843700,0.363,9.144,9.205,9.084,-1.094,-0.959,-1.235,0.001,0.005,0.000,0.007,0.055,0.001,-10.243,-10.085,-10.401,-0.973,-0.706,-1.256,0.279,0.374,0.180,5.350,5.908,4.765
843719,0.669,9.530,9.601,9.462,0.121,0.234,-0.028,0.003,0.017,0.000,0.043,0.205,0.004,-9.425,-9.269,-9.574,-0.804,-0.604,-1.049,0.155,0.292,0.076,3.345,3.932,2.861
843759,0.716,9.294,9.407,9.131,-0.186,-0.040,-0.324,0.001,0.021,0.000,0.020,0.214,0.001,-9.464,-9.246,-9.680,-1.033,-0.647,-1.482,0.201,0.343,0.101,2.994,3.709,2.024
843778,0.656,9.250,9.385,9.111,0.208,0.611,-0.012,0.010,0.035,0.003,0.101,0.346,0.027,-9.028,-8.530,-9.370,-1.009,-0.866,-1.194,0.245,0.527,0.111,2.253,2.937,1.113
843780,0.612,10.065,10.153,10.032,-0.730,-0.396,-1.074,0.001,0.006,0.000,0.013,0.088,0.001,-10.814,-10.435,-11.173,-0.376,-0.199,-0.668,0.308,0.455,0.196,5.055,6.675,4.734
843786,0.405,9.780,9.828,9.719,0.131,0.255,0.015,0.002,0.012,0.000,0.017,0.102,0.001,-9.638,-9.499,-9.777,-0.656,-0.495,-0.811,0.481,0.559,0.396,4.320,4.853,3.566
843787,0.347,9.158,9.180,9.136,-3.273,-2.514,-4.986,0.000,0.001,0.000,0.003,0.025,0.001,-12.429,-11.659,-14.152,-1.942,-1.889,-1.968,0.330,0.368,0.299,6.124,6.589,5.731
843811,0.743,9.288,9.421,9.213,0.557,0.644,0.428,0.003,0.017,0.000,0.021,0.112,0.001,-8.734,-8.620,-8.900,-0.171,0.008,-0.480,0.807,0.975,0.715,2.246,2.671,1.773
