,wavelen,flux,flux_unc,mask
639,3511.2000000001162,0.0,0.0,False
640,3512.0000000001164,0.0,0.0,False
641,3512.8000000001166,0.0,0.0,False
642,3513.600000000117,0.0,0.0,False
643,3514.400000000117,0.0,0.0,False
644,3515.200000000117,0.0,0.0,False
645,3516.0000000001173,0.0,0.0,False
646,3516.8000000001175,0.0,0.0,False
647,3517.6000000001177,0.0,0.0,False
648,3518.400000000118,0.0,0.0,False
649,3519.200000000118,0.0,0.0,False
650,3520.0000000001182,0.0,0.0,False
651,3520.8000000001184,0.0,0.0,False
652,3521.6000000001186,0.0,0.0,False
653,3522.400000000119,0.0,0.0,False
654,3523.200000000119,0.0,0.0,False
655,3524.000000000119,0.0,0.0,False
656,3524.8000000001193,0.0,0.0,False
657,3525.6000000001195,0.0,0.0,False
658,3526.4000000001197,0.0,0.0,False
659,3527.20000000012,0.0,0.0,False
660,3528.00000000012,0.0,0.0,False
661,3528.8000000001202,0.0,0.0,False
662,3529.6000000001204,0.0,0.0,False
663,3530.4000000001206,0.0,0.0,False
664,3531.200000000121,0.0,0.0,False
665,3532.000000000121,0.0,0.0,False
666,3532.800000000121,0.0,0.0,False
667,3533.6000000001213,0.0,0.0,False
668,3534.4000000001215,0.0,0.0,False
669,3535.2000000001217,0.0,0.0,False
670,3536.000000000122,0.0,0.0,False
671,3536.800000000122,0.0,0.0,False
672,3537.6000000001222,0.0,0.0,False
673,3538.4000000001224,0.0,0.0,False
674,3539.2000000001226,0.0,0.0,False
